Date,Store,Category,UnitsSold,UnitPrice,Revenue
2025-03-31,Store B,Groceries,10,2.89,28.95
2025-03-31,Store B,Home & Kitchen,4,99.44,397.76
2025-03-31,Store B,Beauty,8,17.83,142.63
2025-03-31,Store C,Electronics,7,341.21,2388.45
2025-03-31,Store C,Clothing,5,21.62,108.11
2025-03-31,Store C,Groceries,8,3.48,27.84
2025-03-31,Store C,Home & Kitchen,4,13.72,54.86
2025-03-31,Store C,Beauty,5,41.59,207.94
2025-04-01,Store A,Electronics,5,221.23,1106.15
2025-04-01,Store A,Clothing,8,18.27,146.14
2025-04-01,Store A,Groceries,11,20.85,229.3
2025-04-01,Store A,Home & Kitchen,8,61.72,493.74
2025-04-01,Store A,Beauty,6,27.52,165.12
2025-04-01,Store B,Electronics,8,116.27,930.12
2025-04-01,Store B,Clothing,10,26.81,268.07
2025-04-01,Store B,Groceries,11,12.64,139.04
2025-04-01,Store B,Home & Kitchen,6,77.59,465.53
2025-04-01,Store B,Beauty,8,54.57,436.54
2025-04-01,Store C,Electronics,5,192.45,962.23
2025-04-01,Store C,Clothing,6,43.75,262.51
2025-04-01,Store C,Groceries,8,17.78,142.23
2025-04-01,Store C,Home & Kitchen,7,96.13,672.93
2025-04-01,Store C,Beauty,4,6.33,25.3
2025-04-02,Store A,Electronics,13,209.46,2723.0
2025-04-02,Store A,Clothing,12,66.39,796.72
2025-04-02,Store A,Groceries,17,19.06,323.99
2025-04-02,Store A,Home & Kitchen,5,110.31,551.55
2025-04-02,Store A,Beauty,7,34.81,243.67
2025-04-02,Store B,Electronics,7,398.13,2786.89
2025-04-02,Store B,Clothing,9,47.5,427.52
2025-04-02,Store B,Groceries,13,23.42,304.5
2025-04-02,Store B,Home & Kitchen,8,17.17,137.36
2025-04-02,Store B,Beauty,6,39.5,236.97
2025-04-02,Store C,Electronics,5,112.62,563.12
2025-04-02,Store C,Clothing,10,71.62,716.17
2025-04-02,Store C,Groceries,9,15.96,143.67
2025-04-02,Store C,Home & Kitchen,6,100.34,602.06
2025-04-02,Store C,Beauty,1,34.37,34.37
2025-04-03,Store A,Electronics,16,51.26,820.18
2025-04-03,Store A,Clothing,11,41.98,461.82
2025-04-03,Store A,Groceries,11,5.03,55.35
2025-04-03,Store A,Home & Kitchen,6,103.31,619.84
2025-04-03,Store A,Beauty,7,16.67,116.7
2025-04-03,Store B,Electronics,11,287.18,3159.0
2025-04-03,Store B,Clothing,1,25.87,25.87
2025-04-03,Store B,Groceries,8,10.63,85.06
2025-04-03,Store B,Home & Kitchen,3,82.35,247.05
2025-04-03,Store B,Beauty,10,17.06,170.56
2025-04-03,Store C,Electronics,1,150.36,150.36
2025-04-03,Store C,Clothing,3,22.32,66.97
2025-04-03,Store C,Groceries,8,10.82,86.57
2025-04-03,Store C,Home & Kitchen,2,51.95,103.9
2025-04-03,Store C,Beauty,3,51.45,154.35
2025-04-04,Store A,Electronics,16,295.06,4720.96
2025-04-04,Store A,Clothing,7,15.65,109.54
2025-04-04,Store A,Groceries,15,5.84,87.59
2025-04-04,Store A,Home & Kitchen,6,69.59,417.54
2025-04-04,Store A,Beauty,10,23.74,237.44
2025-04-04,Store B,Electronics,14,166.56,2331.81
2025-04-04,Store B,Clothing,9,73.32,659.84
2025-04-04,Store B,Groceries,9,17.96,161.62
2025-04-04,Store B,Home & Kitchen,3,57.27,171.8
2025-04-04,Store B,Beauty,7,36.79,257.53
2025-04-04,Store C,Electronics,5,379.35,1896.73
2025-04-04,Store C,Clothing,2,51.17,102.34
2025-04-04,Store C,Groceries,7,14.32,100.26
2025-04-04,Store C,Home & Kitchen,1,35.36,35.36
2025-04-04,Store C,Beauty,3,13.11,39.33
2025-04-05,Store A,Electronics,17,240.02,4080.35
2025-04-05,Store A,Clothing,4,46.77,187.09
2025-04-05,Store A,Groceries,15,9.26,138.87
2025-04-05,Store A,Home & Kitchen,13,107.23,1393.97
2025-04-05,Store A,Beauty,6,28.49,170.96
2025-04-05,Store B,Electronics,9,142.55,1282.93
2025-04-05,Store B,Clothing,14,16.34,228.7
2025-04-05,Store B,Groceries,12,24.95,299.43
2025-04-05,Store B,Home & Kitchen,14,19.28,269.88
2025-04-05,Store B,Beauty,9,43.52,391.69
2025-04-05,Store C,Electronics,6,312.26,1873.55
2025-04-05,Store C,Clothing,5,48.39,241.95
2025-04-05,Store C,Groceries,9,17.37,156.31
2025-04-05,Store C,Home & Kitchen,12,31.03,372.4
2025-04-05,Store C,Beauty,6,6.01,36.06
2025-04-06,Store A,Electronics,19,354.15,6728.87
2025-04-06,Store A,Clothing,12,79.51,954.07
2025-04-06,Store A,Groceries,17,21.72,369.32
2025-04-06,Store A,Home & Kitchen,25,78.73,1968.16
2025-04-06,Store A,Beauty,6,51.93,311.56
2025-04-06,Store B,Electronics,15,286.75,4301.27
2025-04-06,Store B,Clothing,11,46.52,511.75
2025-04-06,Store B,Groceries,17,11.01,187.21
2025-04-06,Store B,Home & Kitchen,12,32.01,384.11
2025-04-06,Store B,Beauty,4,8.18,32.73
2025-04-06,Store C,Electronics,8,104.35,834.81
2025-04-06,Store C,Clothing,14,58.47,818.63
2025-04-06,Store C,Groceries,11,18.93,208.18
2025-04-06,Store C,Home & Kitchen,12,18.8,225.57
2025-04-06,Store C,Beauty,9,10.31,92.81
2025-04-07,Store A,Electronics,18,393.63,7085.34
2025-04-07,Store A,Clothing,5,74.01,370.06
2025-04-07,Store A,Groceries,12,9.82,117.89
2025-04-07,Store A,Home & Kitchen,8,69.27,554.16
2025-04-07,Store A,Beauty,7,44.92,314.46
2025-04-07,Store B,Electronics,10,329.65,3296.54
2025-04-07,Store B,Clothing,7,37.26,260.82
2025-04-07,Store B,Groceries,8,14.15,113.22
2025-04-07,Store B,Home & Kitchen,6,17.41,104.44
2025-04-07,Store B,Beauty,3,51.17,153.5
2025-04-07,Store C,Electronics,5,101.42,507.12
2025-04-07,Store C,Clothing,7,72.39,506.73
2025-04-07,Store C,Groceries,12,2.18,26.13
2025-04-07,Store C,Home & Kitchen,4,23.68,94.73
2025-04-07,Store C,Beauty,9,42.67,384.05
2025-04-08,Store A,Electronics,5,382.54,1912.68
2025-04-08,Store A,Clothing,10,17.93,179.33
2025-04-08,Store A,Groceries,9,6.72,60.49
2025-04-08,Store A,Home & Kitchen,6,47.56,285.37
2025-04-08,Store A,Beauty,5,31.71,158.55
2025-04-08,Store B,Electronics,8,236.0,1888.03
2025-04-08,Store B,Clothing,5,38.8,194.0
2025-04-08,Store B,Groceries,12,18.15,217.81
2025-04-08,Store B,Home & Kitchen,11,87.21,959.36
2025-04-08,Store B,Beauty,8,55.3,442.4
2025-04-08,Store C,Electronics,8,298.19,2385.51
2025-04-08,Store C,Clothing,8,75.74,605.95
2025-04-08,Store C,Groceries,14,20.72,290.02
2025-04-08,Store C,Home & Kitchen,5,22.07,110.37
2025-04-08,Store C,Beauty,7,39.67,277.66
2025-04-09,Store A,Electronics,6,54.96,329.78
2025-04-09,Store A,Clothing,7,40.29,282.05
2025-04-09,Store A,Groceries,8,24.09,192.72
2025-04-09,Store A,Home & Kitchen,6,33.74,202.43
2025-04-09,Store A,Beauty,7,58.85,411.97
2025-04-09,Store B,Electronics,10,366.59,3665.91
2025-04-09,Store B,Clothing,3,58.7,176.1
2025-04-09,Store B,Groceries,11,18.89,207.75
2025-04-09,Store B,Home & Kitchen,6,15.48,92.86
2025-04-09,Store B,Beauty,4,29.75,119.0
2025-04-09,Store C,Electronics,9,214.38,1929.42
2025-04-09,Store C,Clothing,10,43.54,435.37
2025-04-09,Store C,Groceries,13,22.17,288.21
2025-04-09,Store C,Home & Kitchen,1,38.81,38.81
2025-04-09,Store C,Beauty,3,49.88,149.65
2025-04-10,Store A,Electronics,13,145.73,1894.51
2025-04-10,Store A,Clothing,4,33.72,134.89
2025-04-10,Store A,Groceries,15,21.76,326.34
2025-04-10,Store A,Home & Kitchen,11,43.64,479.99
2025-04-10,Store A,Beauty,8,45.1,360.78
2025-04-10,Store B,Electronics,9,198.65,1787.81
2025-04-10,Store B,Clothing,6,46.46,278.76
2025-04-10,Store B,Groceries,8,14.05,112.43
2025-04-10,Store B,Home & Kitchen,5,108.16,540.8
2025-04-10,Store B,Beauty,1,12.48,12.48
2025-04-10,Store C,Electronics,6,261.33,1567.98
2025-04-10,Store C,Clothing,5,74.07,370.33
2025-04-10,Store C,Groceries,14,15.95,223.27
2025-04-10,Store C,Home & Kitchen,6,20.31,121.88
2025-04-10,Store C,Beauty,2,56.0,111.99
2025-04-11,Store A,Electronics,13,154.72,2011.39
2025-04-11,Store A,Clothing,8,39.31,314.46
2025-04-11,Store A,Groceries,22,11.34,249.46
2025-04-11,Store A,Home & Kitchen,2,74.9,149.8
2025-04-11,Store A,Beauty,5,39.9,199.48
2025-04-11,Store B,Electronics,10,56.71,567.07
2025-04-11,Store B,Clothing,9,61.27,551.4
2025-04-11,Store B,Groceries,17,9.52,161.89
2025-04-11,Store B,Home & Kitchen,2,28.88,57.77
2025-04-11,Store B,Beauty,9,13.84,124.55
2025-04-11,Store C,Electronics,3,293.55,880.65
2025-04-11,Store C,Clothing,5,36.15,180.76
2025-04-11,Store C,Groceries,9,5.8,52.23
2025-04-11,Store C,Home & Kitchen,6,98.67,592.01
2025-04-11,Store C,Beauty,6,12.44,74.62
2025-04-12,Store A,Electronics,9,252.98,2276.83
2025-04-12,Store A,Clothing,10,60.81,608.1
2025-04-12,Store A,Groceries,29,7.84,227.35
2025-04-12,Store A,Home & Kitchen,19,22.88,434.65
2025-04-12,Store A,Beauty,10,19.08,190.83
2025-04-12,Store B,Electronics,11,244.21,2686.26
2025-04-12,Store B,Clothing,11,72.82,801.06
2025-04-12,Store B,Groceries,18,4.55,81.92
2025-04-12,Store B,Home & Kitchen,4,20.39,81.57
2025-04-12,Store B,Beauty,4,47.48,189.92
2025-04-12,Store C,Electronics,15,369.16,5537.46
2025-04-12,Store C,Clothing,5,26.29,131.45
2025-04-12,Store C,Groceries,15,24.21,363.1
2025-04-12,Store C,Home & Kitchen,8,91.63,733.04
2025-04-12,Store C,Beauty,2,54.09,108.17
2025-04-13,Store A,Electronics,12,361.15,4333.81
2025-04-13,Store A,Clothing,21,66.85,1403.85
2025-04-13,Store A,Groceries,22,11.74,258.19
2025-04-13,Store A,Home & Kitchen,10,87.26,872.6
2025-04-13,Store A,Beauty,9,54.11,486.97
2025-04-13,Store B,Electronics,11,202.26,2224.85
2025-04-13,Store B,Clothing,10,34.92,349.21
2025-04-13,Store B,Groceries,19,11.67,221.7
2025-04-13,Store B,Home & Kitchen,11,64.85,713.39
2025-04-13,Store B,Beauty,3,9.26,27.79
2025-04-13,Store C,Electronics,10,211.97,2119.72
2025-04-13,Store C,Clothing,12,62.99,755.94
2025-04-13,Store C,Groceries,11,23.41,257.46
2025-04-13,Store C,Home & Kitchen,7,110.95,776.62
2025-04-13,Store C,Beauty,4,28.37,113.46
2025-04-14,Store A,Electronics,15,176.97,2654.5
2025-04-14,Store A,Clothing,14,63.22,885.07
2025-04-14,Store A,Groceries,18,14.56,262.11
2025-04-14,Store A,Home & Kitchen,11,61.55,677.05
2025-04-14,Store A,Beauty,9,59.79,538.07
2025-04-14,Store B,Electronics,11,379.75,4177.22
2025-04-14,Store B,Clothing,8,57.47,459.76
2025-04-14,Store B,Groceries,9,21.57,194.15
2025-04-14,Store B,Home & Kitchen,9,110.92,998.26
2025-04-14,Store B,Beauty,6,33.04,198.27
2025-04-14,Store C,Electronics,7,155.16,1086.13
2025-04-14,Store C,Clothing,4,46.38,185.53
2025-04-14,Store C,Groceries,13,18.35,238.58
2025-04-14,Store C,Home & Kitchen,8,12.17,97.35
2025-04-14,Store C,Beauty,2,13.7,27.4
2025-04-15,Store A,Electronics,12,110.2,1322.44
2025-04-15,Store A,Clothing,7,48.38,338.65
2025-04-15,Store A,Groceries,16,2.81,45.02
2025-04-15,Store A,Home & Kitchen,8,106.59,852.73
2025-04-15,Store A,Beauty,7,21.12,147.82
2025-04-15,Store B,Electronics,4,152.62,610.49
2025-04-15,Store B,Clothing,7,40.71,285.0
2025-04-15,Store B,Groceries,12,12.18,146.14
2025-04-15,Store B,Home & Kitchen,4,94.5,377.98
2025-04-15,Store B,Beauty,4,8.81,35.24
2025-04-15,Store C,Electronics,8,347.46,2779.7
2025-04-15,Store C,Clothing,4,15.39,61.55
2025-04-15,Store C,Groceries,10,4.63,46.25
2025-04-15,Store C,Home & Kitchen,2,91.77,183.55
2025-04-15,Store C,Beauty,5,59.0,294.98
2025-04-16,Store A,Electronics,13,154.3,2005.89
2025-04-16,Store A,Clothing,8,29.01,232.06
2025-04-16,Store A,Groceries,18,11.11,199.93
2025-04-16,Store A,Home & Kitchen,11,68.49,753.35
2025-04-16,Store A,Beauty,6,28.28,169.66
2025-04-16,Store B,Electronics,6,266.7,1600.22
2025-04-16,Store B,Clothing,5,76.66,383.29
2025-04-16,Store B,Groceries,10,17.1,171.02
2025-04-16,Store B,Home & Kitchen,4,36.11,144.46
2025-04-16,Store B,Beauty,2,8.84,17.67
2025-04-16,Store C,Electronics,7,269.16,1884.15
2025-04-16,Store C,Clothing,4,71.55,286.18
2025-04-16,Store C,Groceries,9,13.41,120.66
2025-04-16,Store C,Home & Kitchen,3,112.28,336.84
2025-04-16,Store C,Beauty,2,32.46,64.92
2025-04-17,Store A,Electronics,15,186.3,2794.44
2025-04-17,Store A,Clothing,7,38.13,266.92
2025-04-17,Store A,Groceries,13,19.57,254.45
2025-04-17,Store A,Home & Kitchen,8,85.02,680.12
2025-04-17,Store A,Beauty,5,52.79,263.97
2025-04-17,Store B,Electronics,12,253.76,3045.09
2025-04-17,Store B,Clothing,12,22.88,274.59
2025-04-17,Store B,Groceries,9,13.59,122.28
2025-04-17,Store B,Home & Kitchen,7,77.89,545.2
2025-04-17,Store B,Beauty,5,31.14,155.71
2025-04-17,Store C,Electronics,12,61.8,741.57
2025-04-17,Store C,Clothing,2,57.72,115.44
2025-04-17,Store C,Groceries,13,6.21,80.75
2025-04-17,Store C,Home & Kitchen,5,101.34,506.71
2025-04-17,Store C,Beauty,7,11.63,81.43
2025-04-18,Store A,Electronics,13,54.04,702.49
2025-04-18,Store A,Clothing,5,52.3,261.52
2025-04-18,Store A,Groceries,12,20.3,243.63
2025-04-18,Store A,Home & Kitchen,11,36.95,406.49
2025-04-18,Store A,Beauty,9,39.65,356.86
2025-04-18,Store B,Electronics,8,212.77,1702.18
2025-04-18,Store B,Clothing,7,36.41,254.87
2025-04-18,Store B,Groceries,11,5.34,58.72
2025-04-18,Store B,Home & Kitchen,4,37.23,148.91
2025-04-18,Store B,Beauty,6,27.0,162.02
2025-04-18,Store C,Electronics,8,161.09,1288.69
2025-04-18,Store C,Clothing,5,40.81,204.03
2025-04-18,Store C,Groceries,11,24.88,273.65
2025-04-18,Store C,Home & Kitchen,6,78.02,468.1
2025-04-18,Store C,Beauty,2,49.43,98.86
2025-04-19,Store A,Electronics,15,77.21,1158.22
2025-04-19,Store A,Clothing,14,63.27,885.79
2025-04-19,Store A,Groceries,23,21.35,491.1
2025-04-19,Store A,Home & Kitchen,10,22.85,228.53
2025-04-19,Store A,Beauty,11,7.98,87.8
2025-04-19,Store B,Electronics,7,139.11,973.8
2025-04-19,Store B,Clothing,8,38.72,309.77
2025-04-19,Store B,Groceries,13,7.15,92.98
2025-04-19,Store B,Home & Kitchen,13,87.62,1139.06
2025-04-19,Store B,Beauty,12,6.19,74.31
2025-04-19,Store C,Electronics,10,281.35,2813.55
2025-04-19,Store C,Clothing,7,17.07,119.51
2025-04-19,Store C,Groceries,7,24.86,174.05
2025-04-19,Store C,Home & Kitchen,6,58.19,349.14
2025-04-19,Store C,Beauty,9,19.62,176.61
2025-04-20,Store A,Electronics,22,299.58,6590.74
2025-04-20,Store A,Clothing,9,39.49,355.44
2025-04-20,Store A,Groceries,22,24.72,543.84
2025-04-20,Store A,Home & Kitchen,9,83.32,749.92
2025-04-20,Store A,Beauty,8,11.14,89.1
2025-04-20,Store B,Electronics,9,284.11,2557.03
2025-04-20,Store B,Clothing,10,34.34,343.44
2025-04-20,Store B,Groceries,15,20.28,304.19
2025-04-20,Store B,Home & Kitchen,8,29.54,236.36
2025-04-20,Store B,Beauty,5,51.45,257.24
2025-04-20,Store C,Electronics,11,180.58,1986.33
2025-04-20,Store C,Clothing,14,41.48,580.75
2025-04-20,Store C,Groceries,8,16.33,130.66
2025-04-20,Store C,Home & Kitchen,9,74.19,667.67
2025-04-20,Store C,Beauty,2,21.83,43.65
2025-04-21,Store A,Electronics,13,354.41,4607.36
2025-04-21,Store A,Clothing,7,43.87,307.12
2025-04-21,Store A,Groceries,11,5.65,62.16
2025-04-21,Store A,Home & Kitchen,13,59.57,774.45
2025-04-21,Store A,Beauty,8,21.54,172.32
2025-04-21,Store B,Electronics,15,234.3,3514.52
2025-04-21,Store B,Clothing,7,71.51,500.54
2025-04-21,Store B,Groceries,23,23.73,545.84
2025-04-21,Store B,Home & Kitchen,11,74.25,816.75
2025-04-21,Store B,Beauty,8,56.83,454.65
2025-04-21,Store C,Electronics,6,142.22,853.34
2025-04-21,Store C,Clothing,6,37.64,225.87
2025-04-21,Store C,Groceries,5,8.17,40.83
2025-04-21,Store C,Home & Kitchen,7,11.53,80.71
2025-04-21,Store C,Beauty,3,50.54,151.63
2025-04-22,Store A,Electronics,17,59.65,1014.08
2025-04-22,Store A,Clothing,11,51.61,567.74
2025-04-22,Store A,Groceries,14,21.56,301.87
2025-04-22,Store A,Home & Kitchen,11,12.39,136.24
2025-04-22,Store A,Beauty,3,31.59,94.76
2025-04-22,Store B,Electronics,13,113.21,1471.68
2025-04-22,Store B,Clothing,5,53.15,265.73
2025-04-22,Store B,Groceries,13,6.6,85.84
2025-04-22,Store B,Home & Kitchen,9,69.89,629.02
2025-04-22,Store B,Beauty,5,58.61,293.07
2025-04-22,Store C,Electronics,9,303.4,2730.59
2025-04-22,Store C,Clothing,6,40.01,240.06
2025-04-22,Store C,Groceries,9,10.67,96.01
2025-04-22,Store C,Home & Kitchen,6,97.72,586.34
2025-04-22,Store C,Beauty,1,10.37,10.37
2025-04-23,Store A,Electronics,10,279.64,2796.38
2025-04-23,Store A,Clothing,15,22.46,336.86
2025-04-23,Store A,Groceries,18,6.31,113.51
2025-04-23,Store A,Home & Kitchen,7,44.02,308.13
2025-04-23,Store A,Beauty,3,36.35,109.05
2025-04-23,Store B,Electronics,5,312.89,1564.45
2025-04-23,Store B,Clothing,6,65.93,395.59
2025-04-23,Store B,Groceries,16,2.89,46.23
2025-04-23,Store B,Home & Kitchen,8,110.76,886.06
2025-04-23,Store B,Beauty,5,46.99,234.97
2025-04-23,Store C,Electronics,11,81.83,900.13
2025-04-23,Store C,Clothing,5,63.5,317.49
2025-04-23,Store C,Groceries,18,4.33,78.01
2025-04-23,Store C,Home & Kitchen,9,94.4,849.61
2025-04-23,Store C,Beauty,5,25.97,129.87
2025-04-24,Store A,Electronics,10,125.96,1259.61
2025-04-24,Store A,Clothing,12,52.57,630.87
2025-04-24,Store A,Groceries,21,15.2,319.18
2025-04-24,Store A,Home & Kitchen,11,22.62,248.77
2025-04-24,Store A,Beauty,13,57.79,751.33
2025-04-24,Store B,Electronics,15,64.49,967.35
2025-04-24,Store B,Clothing,7,78.52,549.63
2025-04-24,Store B,Groceries,15,13.93,209.0
2025-04-24,Store B,Home & Kitchen,5,24.92,124.6
2025-04-24,Store B,Beauty,6,44.67,268.02
2025-04-24,Store C,Electronics,7,396.92,2778.45
2025-04-24,Store C,Clothing,7,67.11,469.8
2025-04-24,Store C,Groceries,8,20.17,161.34
2025-04-24,Store C,Home & Kitchen,2,23.72,47.44
2025-04-24,Store C,Beauty,3,9.21,27.64
2025-04-25,Store A,Electronics,17,204.03,3468.53
2025-04-25,Store A,Clothing,15,53.97,809.55
2025-04-25,Store A,Groceries,12,16.3,195.55
2025-04-25,Store A,Home & Kitchen,7,116.86,818.02
2025-04-25,Store A,Beauty,6,21.96,131.76
2025-04-25,Store B,Electronics,12,360.48,4325.79
2025-04-25,Store B,Clothing,9,64.53,580.79
2025-04-25,Store B,Groceries,7,20.97,146.81
2025-04-25,Store B,Home & Kitchen,8,15.52,124.2
2025-04-25,Store B,Beauty,6,13.87,83.22
2025-04-25,Store C,Electronics,9,172.31,1550.78
2025-04-25,Store C,Clothing,4,39.23,156.92
2025-04-25,Store C,Groceries,5,14.39,71.94
2025-04-25,Store C,Home & Kitchen,7,89.41,625.89
2025-04-25,Store C,Beauty,7,14.4,100.82
2025-04-26,Store A,Electronics,13,358.22,4656.82
2025-04-26,Store A,Clothing,11,30.72,337.95
2025-04-26,Store A,Groceries,19,14.47,274.94
2025-04-26,Store A,Home & Kitchen,16,96.28,1540.48
2025-04-26,Store A,Beauty,10,18.97,189.73
2025-04-26,Store B,Electronics,13,154.25,2005.2
2025-04-26,Store B,Clothing,13,51.73,672.52
2025-04-26,Store B,Groceries,14,8.49,118.84
2025-04-26,Store B,Home & Kitchen,6,65.62,393.73
2025-04-26,Store B,Beauty,5,28.94,144.68
2025-04-26,Store C,Electronics,13,212.96,2768.49
2025-04-26,Store C,Clothing,8,37.71,301.65
2025-04-26,Store C,Groceries,18,6.95,125.14
2025-04-26,Store C,Home & Kitchen,16,52.4,838.34
2025-04-26,Store C,Beauty,7,21.29,149.05
2025-04-27,Store A,Electronics,15,392.14,5882.05
2025-04-27,Store A,Clothing,10,45.63,456.32
2025-04-27,Store A,Groceries,16,17.38,278.16
2025-04-27,Store A,Home & Kitchen,10,75.04,750.36
2025-04-27,Store A,Beauty,12,27.14,325.74
2025-04-27,Store B,Electronics,21,378.96,7958.24
2025-04-27,Store B,Clothing,13,16.62,216.1
2025-04-27,Store B,Groceries,19,22.65,430.41
2025-04-27,Store B,Home & Kitchen,6,63.06,378.34
2025-04-27,Store B,Beauty,10,53.3,532.96
2025-04-27,Store C,Electronics,16,340.82,5453.09
2025-04-27,Store C,Clothing,4,74.42,297.7
2025-04-27,Store C,Groceries,19,8.09,153.66
2025-04-27,Store C,Home & Kitchen,12,52.52,630.2
2025-04-27,Store C,Beauty,6,23.44,140.64
2025-04-28,Store A,Electronics,11,378.55,4164.05
2025-04-28,Store A,Clothing,15,33.77,506.53
2025-04-28,Store A,Groceries,12,7.72,92.6
2025-04-28,Store A,Home & Kitchen,7,87.92,615.45
2025-04-28,Store A,Beauty,8,7.72,61.75
2025-04-28,Store B,Electronics,11,358.76,3946.37
2025-04-28,Store B,Clothing,5,76.16,380.82
2025-04-28,Store B,Groceries,8,9.38,75.01
2025-04-28,Store B,Home & Kitchen,5,88.98,444.92
2025-04-28,Store B,Beauty,2,46.91,93.83
2025-04-28,Store C,Electronics,8,233.5,1868.03
2025-04-28,Store C,Clothing,10,28.56,285.55
2025-04-28,Store C,Groceries,8,9.29,74.3
2025-04-28,Store C,Home & Kitchen,2,91.77,183.53
2025-04-28,Store C,Beauty,6,30.75,184.51
2025-04-29,Store A,Electronics,6,269.76,1618.54
2025-04-29,Store A,Clothing,7,44.31,310.17
2025-04-29,Store A,Groceries,15,10.57,158.61
2025-04-29,Store A,Home & Kitchen,9,90.16,811.42
2025-04-29,Store A,Beauty,4,57.3,229.18
2025-04-29,Store B,Electronics,7,289.58,2027.09
2025-04-29,Store B,Clothing,7,72.19,505.32
2025-04-29,Store B,Groceries,17,6.12,104.1
2025-04-29,Store B,Home & Kitchen,7,115.89,811.25
2025-04-29,Store B,Beauty,5,56.72,283.61
2025-04-29,Store C,Electronics,4,202.76,811.03
2025-04-29,Store C,Clothing,3,28.12,84.36
2025-04-29,Store C,Groceries,11,9.34,102.76
2025-04-29,Store C,Home & Kitchen,2,24.55,49.1
2025-04-29,Store C,Beauty,12,37.44,449.3
2025-04-30,Store A,Electronics,10,116.65,1166.49
2025-04-30,Store A,Clothing,13,18.75,243.7
2025-04-30,Store A,Groceries,24,13.05,313.23
2025-04-30,Store A,Home & Kitchen,7,117.41,821.87
2025-04-30,Store A,Beauty,7,11.76,82.34
2025-04-30,Store B,Electronics,8,302.49,2419.93
2025-04-30,Store B,Clothing,16,42.68,682.88
2025-04-30,Store B,Groceries,22,6.68,146.98
2025-04-30,Store B,Home & Kitchen,8,43.53,348.23
2025-04-30,Store B,Beauty,10,9.13,91.31
2025-04-30,Store C,Electronics,8,75.41,603.3
2025-04-30,Store C,Clothing,7,19.91,139.38
2025-04-30,Store C,Groceries,20,8.01,160.19
2025-04-30,Store C,Home & Kitchen,8,64.2,513.62
2025-04-30,Store C,Beauty,6,8.99,53.97
2025-05-01,Store A,Electronics,13,138.8,1804.43
2025-05-01,Store A,Clothing,10,51.82,518.23
2025-05-01,Store A,Groceries,8,12.64,101.11
2025-05-01,Store A,Home & Kitchen,8,102.54,820.33
2025-05-01,Store A,Beauty,8,59.38,475.06
2025-05-01,Store B,Electronics,9,347.34,3126.04
2025-05-01,Store B,Clothing,3,27.99,83.97
2025-05-01,Store B,Groceries,12,5.72,68.68
2025-05-01,Store B,Home & Kitchen,11,28.39,312.29
2025-05-01,Store B,Beauty,6,7.93,47.56
2025-05-01,Store C,Electronics,13,55.82,725.71
2025-05-01,Store C,Clothing,5,52.77,263.85
2025-05-01,Store C,Groceries,10,5.9,59.02
2025-05-01,Store C,Home & Kitchen,5,25.93,129.66
2025-05-01,Store C,Beauty,3,58.71,176.13
2025-05-02,Store A,Electronics,10,241.92,2419.25
2025-05-02,Store A,Clothing,12,44.39,532.65
2025-05-02,Store A,Groceries,18,2.11,37.97
2025-05-02,Store A,Home & Kitchen,4,119.03,476.11
2025-05-02,Store A,Beauty,10,52.74,527.36
2025-05-02,Store B,Electronics,10,187.66,1876.6
2025-05-02,Store B,Clothing,5,32.49,162.45
2025-05-02,Store B,Groceries,18,9.54,171.79
2025-05-02,Store B,Home & Kitchen,7,45.41,317.86
2025-05-02,Store B,Beauty,4,8.5,33.99
2025-05-02,Store C,Electronics,5,207.62,1038.11
2025-05-02,Store C,Clothing,7,29.96,209.71
